LULC_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,mci,ndci,nbi,ndmi,y,x
5,0.3224,0.1819,0.1268,0.169,0.10052203,2.7193425e-07,5.329153e-06,0.3121,0.2901,0.3094,0.2625,0.1443,0.2116,0.25470000000000004,0.281,-0.2934782608695652,0.036762610430322015,0.06455182589450392,0.2786040055522507,0.42664752529395683,0.2786040055522507,-0.31216931216931215,1.5236294896030247,0.07547649301143584,-0.020576131687242816,0.020576131687242816,-2392505.0,3873915.0
2,0.21450000000000002,0.0736,0.049600000000000005,0.0687,0.14911938,7.31647e-07,1.3350102e-05,0.2187,0.3245,0.18380000000000002,0.12300000000000001,0.0587,0.1056,0.17320000000000002,0.19720000000000001,-0.4558415841584159,0.034434293745607886,0.08402585410895656,0.48906629642485255,0.36029125457518896,0.48906629642485255,-0.5148305084745765,2.0312500000000004,0.17857142857142858,-0.07707757971378358,0.07707757971378358,-2400425.0,3878085.0
2,0.193,0.0731,0.044500000000000005,0.066,0.11679382,4.4230222e-07,9.060773e-06,0.24020000000000002,0.3245,0.2076,0.1466,0.0538,0.1327,0.2104,0.232,-0.5175438596491228,0.0510424155283968,0.09460834181078327,0.4505824877865464,0.3154447740493894,0.4505824877865464,-0.49034749034749037,1.4544084400904294,0.2896015549076774,0.03644533200199701,-0.03644533200199701,-2400455.0,3878075.0
3,0.4999,0.0381,0.036500000000000005,0.0708,0.16698152,1.9864142e-07,8.9265e-06,0.4354,0.31620000000000004,0.22,0.1257,0.0499,0.128,0.3397,0.40990000000000004,-0.5130674002751031,-0.3002754820936639,0.15509259259259253,0.858364312267658,0.8328922495274103,0.858364312267658,-0.7518836516558614,3.90546875,0.5412402167369055,-0.3888040005556328,0.3888040005556328,-2400375.0,3878135.0
3,0.3679,0.09480000000000001,0.0692,0.1101,0.15064034,3.691077e-07,8.591927e-06,0.336,0.2765,0.26130000000000003,0.1696,0.0558,0.1549,0.278,0.3125,-0.407108239095315,-0.07467057101024886,-0.10719999999999996,0.5902312513507673,0.581893207307611,0.5902312513507673,-0.5393305439330545,2.3750806972240155,0.24068882659191027,-0.16942148760330575,0.16942148760330575,-2400455.0,3878135.0
3,0.4202,0.08070000000000001,0.054900000000000004,0.10360000000000001,0.1281839,1.4379025e-07,6.0609054e-06,0.44720000000000004,0.3672,0.2788,0.16770000000000002,0.0475,0.1673,0.3584,0.4179,-0.4581589958158995,-0.12425393380358113,-0.07226562500000003,0.6777799960071871,0.649716946370549,0.6777799960071871,-0.6044291714394806,2.511655708308428,0.34919354838709676,-0.20228898426323322,0.20228898426323322,-2400495.0,3878145.0
3,0.4283,0.062200000000000005,0.0522,0.09580000000000001,0.13203569,1.0986924e-07,6.424196e-06,0.4439,0.4375,0.2751,0.1419,0.0476,0.1511,0.3598,0.41540000000000005,-0.4834187112429226,-0.21265822784810126,-0.04609218436873747,0.74638124362895,0.7152836879432624,0.74638124362895,-0.6344209120396871,2.8345466578424885,0.41678387248007503,-0.21779926073357975,0.21779926073357975,-2400255.0,3877555.0
3,0.39380000000000004,0.0728,0.056100000000000004,0.09530000000000001,0.09910397,1.5459656e-07,4.9361643e-06,0.41550000000000004,0.3977,0.27030000000000004,0.1509,0.043000000000000003,0.149,0.3327,0.38780000000000003,-0.4786652078774618,-0.1338488994646044,-0.13218970736629668,0.687955422203172,0.6466645387807215,0.687955422203172,-0.6103046411776734,2.6429530201342284,0.34355275022542825,-0.18596596898057519,0.18596596898057519,-2400205.0,3877555.0
4,0.3468,0.028,0.029400000000000003,0.0488,0.09398442,7.5662136e-08,7.1707204e-06,0.3713,0.39,0.1375,0.061000000000000006,0.0297,0.08320000000000001,0.2778,0.3422,-0.4761137949543746,-0.2708333333333333,0.005076142131979665,0.8505869797225185,0.6482268407633469,0.8505869797225185,-0.7532861476238625,4.16826923076923,0.4964028776978418,-0.4321701424736733,0.4321701424736733,-2400105.0,3877605.0
4,0.3427,0.0245,0.0273,0.0476,0.103688635,7.435679e-08,8.0632835e-06,0.3678,0.3791,0.1057,0.042,0.0279,0.085,0.2816,0.342,-0.3789954337899544,-0.32038834951456313,0.010869565217391302,0.8665577342047929,0.6476905716175727,0.8665577342047929,-0.7560850627722266,4.0317647058823525,0.5525114155251142,-0.5285459411239963,0.5285459411239963,-2399965.0,3877535.0
4,0.3556,0.0227,0.0235,0.043500000000000004,0.10136978,1.4894604e-07,7.707979e-06,0.3734,0.25680000000000003,0.0926,0.0371,0.0405,0.0766,0.2778,0.34340000000000004,-0.36076414401175605,-0.31419939577039274,0.265625,0.8799894263811789,0.6585078484284139,0.8799894263811789,-0.7820095214232023,4.642297650130549,0.5427995971802618,-0.5867916108879964,0.5867916108879964,-2399925.0,3877695.0
4,0.3635,0.0241,0.0269,0.0523,0.06435138,6.4158435e-08,4.617444e-06,0.37970000000000004,0.3682,0.1027,0.0383,0.0244,0.0911,0.2975,0.35300000000000004,-0.3251612903225807,-0.3691099476439791,-0.04873294346978555,0.8756449948400412,0.6771921766754697,0.8756449948400412,-0.7484367484367483,3.9901207464324915,0.5815972222222223,-0.5594165594165593,0.5594165594165593,-2400015.0,3877915.0
1,0.3088,0.0403,0.0361,0.058300000000000005,0.1589887,3.9178133e-07,9.718214e-06,0.3935,0.4625,0.1902,0.0927,0.038400000000000004,0.1073,0.3074,0.3669,-0.5307847082494971,-0.18255578093306288,0.03087248322147655,0.7691205958178172,0.5717076219869517,0.7691205958178172,-0.6823753745573412,2.8779123951537744,0.453929539295393,-0.23767535070140283,0.23767535070140283,-2400445.0,3877455.0
1,0.299,0.038400000000000004,0.0344,0.056100000000000004,0.14336316,3.3145545e-07,9.275904e-06,0.378,0.41390000000000005,0.18130000000000002,0.0898,0.0362,0.1044,0.2919,0.3477,-0.527379949452401,-0.1873015873015873,0.02549575070821534,0.7723770005927683,0.557731634418751,0.7723770005927683,-0.6840326668544072,2.8639846743295014,0.4621848739495798,-0.24505517384967723,0.24505517384967723,-2400565.0,3877425.0
1,0.39,0.040100000000000004,0.0337,0.0592,0.16760005,1.386106e-07,8.683478e-06,0.4214,0.42360000000000003,0.1786,0.0844,0.0396,0.097,0.3124,0.3927,-0.5021026072329688,-0.19234642497482377,0.0804911323328786,0.813531736805394,0.6785208839859201,0.813531736805394,-0.7364203027604629,4.020618556701031,0.4150255288110868,-0.3717903622933521,0.3717903622933521,-2400235.0,3877355.0
3,0.4575,0.0747,0.060700000000000004,0.10540000000000001,0.12697381,1.9982457e-07,6.2387717e-06,0.47290000000000004,0.38470000000000004,0.2969,0.16490000000000002,0.1012,0.1635,0.38270000000000004,0.4445,-0.4760129256773552,-0.17046085508051084,0.2501544163063619,0.7192784667418264,0.7370471233065601,0.7192784667418264,-0.6255107479125954,2.7981651376146788,0.3727959697732997,-0.21288441145281023,0.21288441145281023,-2399955.0,3876905.0
3,0.445,0.051000000000000004,0.0396,0.0721,0.1347308,2.9674172e-07,6.6017374e-06,0.4192,0.3244,0.2396,0.1414,0.0616,0.12300000000000001,0.33,0.3957,-0.537375681745268,-0.1714053614947197,0.21739130434782605,0.7943548387096775,0.7300550206327373,0.7943548387096775,-0.7211371108102882,3.6178861788617884,0.41379310344827586,-0.3000292141396436,0.3000292141396436,-2399785.0,3876655.0
3,0.4305,0.0368,0.0339,0.0668,0.15993322,2.1850467e-07,7.1616632e-06,0.44480000000000003,0.45570000000000005,0.2034,0.1012,0.0308,0.10160000000000001,0.3412,0.4122,-0.5055514433752776,-0.28957528957528955,-0.0479134466769706,0.8424994650117698,0.744032067570953,0.8424994650117698,-0.7313492861451841,4.237204724409448,0.4682080924855491,-0.3582584003786086,0.3582584003786086,-2399825.0,3876625.0
3,0.48310000000000003,0.0502,0.042300000000000004,0.0792,0.11635957,2.1210312e-07,5.7327616e-06,0.4481,0.42300000000000004,0.22440000000000002,0.1177,0.0545,0.1063,0.3367,0.4111,-0.4782608695652173,-0.22411128284389492,0.12603305785123964,0.8117382336396025,0.7890324119832317,0.8117382336396025,-0.7182998399430909,4.544684854186265,0.35846645367412144,-0.3656537102473499,0.3656537102473499,-2399755.0,3876605.0
3,0.37670000000000003,0.0728,0.0519,0.0961,0.10394611,4.7594904e-07,5.7862107e-06,0.3725,0.371,0.2791,0.17350000000000002,0.0442,0.1605,0.3024,0.3491,-0.4877398720682302,-0.137951450562463,-0.08012486992715918,0.6760845383759734,0.6101105845181675,0.6760845383759734,-0.5934856175972927,2.3470404984423676,0.37591084440634376,-0.14882586154315341,0.14882586154315341,-2398775.0,3873745.0
2,0.28390000000000004,0.061900000000000004,0.0449,0.07,0.17826533,8.736908e-07,1.2517004e-05,0.30010000000000003,0.3451,0.22060000000000002,0.14120000000000002,0.0446,0.11330000000000001,0.2449,0.28190000000000004,-0.5182381280110117,-0.061410159211523895,-0.0033519553072625884,0.6419895893580104,0.4913351787948884,0.6419895893580104,-0.6044080248657813,2.505736981465137,0.29337899543379,-0.1254707631318137,0.1254707631318137,-2398875.0,3874325.0
5,0.2544,0.0722,0.061700000000000005,0.0855,0.12000113,3.486812e-07,8.17812e-06,0.29560000000000003,0.34840000000000004,0.23650000000000002,0.1253,0.0589,0.12380000000000001,0.2373,0.2736,-0.46894409937888204,-0.0843373493975904,-0.023217247097844142,0.55786895284752,0.46030126137894434,0.55786895284752,-0.49691085613415703,2.0549273021001615,0.263265306122449,-0.03646363821552251,0.03646363821552251,-2399045.0,3874995.0
2,0.2741,0.0659,0.041600000000000005,0.0649,0.14560391,3.1300186e-07,8.903836e-06,0.2827,0.3039,0.21280000000000002,0.13870000000000002,0.049300000000000004,0.1317,0.228,0.26380000000000003,-0.5325891249549876,0.007645259938837927,0.08470847084708469,0.6123529411764705,0.456243093922652,0.6123529411764705,-0.6171091445427728,2.0812452543659834,0.3329959514170041,-0.12589854179502977,0.12589854179502977,-2398715.0,3873475.0
3,0.3294,0.0931,0.0728,0.0952,0.1609637,6.0148835e-07,8.521987e-06,0.3392,0.30710000000000004,0.22240000000000001,0.14850000000000002,0.036500000000000005,0.13,0.2585,0.32080000000000003,-0.40050377833753154,-0.011152416356877347,-0.33211344922232383,0.5592899408284023,0.5442622950819673,0.5592899408284023,-0.5515779557230335,2.533846153846154,0.1653966831017481,-0.19391083725987676,0.19391083725987676,-2398785.0,3873475.0
6,0.309,0.1198,0.0771,0.10940000000000001,0.11792033,4.921973e-07,8.4990925e-06,0.31320000000000003,0.3004,0.2487,0.18000000000000002,0.0511,0.15910000000000002,0.2551,0.2924,-0.3889974867355486,0.04537521815008722,-0.20280811232449297,0.44123134328358204,0.4502776723810838,0.44123134328358204,-0.4770554493307839,1.942174732872407,0.1409107206884188,-0.10812264658418504,0.10812264658418504,-2398745.0,3873445.0
5,0.2937,0.1111,0.0709,0.10980000000000001,0.12416102,2.3575126e-07,8.82519e-06,0.3235,0.3264,0.2444,0.1743,0.0483,0.1612,0.25670000000000004,0.3052,-0.38001129305477127,0.005885015844273407,-0.18959731543624161,0.4510869565217391,0.43621154317314764,0.4510869565217391,-0.4557620817843866,1.8219602977667493,0.18398824825560048,-0.09161865824196247,0.09161865824196247,-2398725.0,3873355.0
5,0.26990000000000003,0.054900000000000004,0.0608,0.0655,0.07938354,2.5420783e-07,5.7646025e-06,0.3044,0.3239,0.22290000000000001,0.14250000000000002,0.0507,0.1077,0.21280000000000002,0.2798,-0.5457697642163662,-0.08803986710963453,-0.09058295964125558,0.6619458128078818,0.5421586635178869,0.6619458128078818,-0.6094215861657722,2.5060352831940578,0.32472324723247226,-0.09537337662337665,0.09537337662337665,-2398745.0,3873305.0
3,0.40690000000000004,0.0699,0.045700000000000005,0.08610000000000001,0.074552186,1.7451643e-07,3.6063223e-06,0.4408,0.4268,0.27840000000000004,0.1496,0.0351,0.1569,0.3502,0.40650000000000003,-0.5275720164609053,-0.10384615384615387,-0.13118811881188125,0.7067953020134228,0.6385696471301947,0.7067953020134228,-0.6507099391480731,2.5933715742511154,0.3835978835978836,-0.18750912009338974,0.18750912009338974,-2398655.0,3872705.0
3,0.3493,0.1008,0.0716,0.1081,0.10588652,1.3595223e-07,5.6644335e-06,0.3628,0.3524,0.25680000000000003,0.1658,0.0747,0.1427,0.2886,0.332,-0.4075089065497397,-0.034944949736716135,0.021189336978810702,0.552099533437014,0.5450920894785124,0.552099533437014,-0.5273283777874945,2.447792571829012,0.17207392197125254,-0.15261508001979865,0.15261508001979865,-2397385.0,3868795.0
3,0.3769,0.084,0.0543,0.0984,0.11310997,2.8003154e-07,6.913949e-06,0.3456,0.3557,0.2898,0.2124,0.05,0.1836,0.28900000000000003,0.3201,-0.4930448222565688,-0.07894736842105261,-0.04122722914669222,0.6354957691473204,0.5823974485121975,0.6354957691473204,-0.585945718493583,2.0528322440087146,0.3721973094170404,-0.13064346782660868,0.13064346782660868,-2397455.0,3868845.0
5,0.2601,0.18050000000000002,0.1316,0.15910000000000002,0.053684894,1.0925531e-07,2.853524e-06,0.3079,0.3789,0.2745,0.20600000000000002,0.1241,0.2078,0.26880000000000004,0.2896,-0.26614391143911437,0.06301531213191991,-0.029331247555729346,0.1806627326373127,0.34639775827741315,0.1806627326373127,-0.24093511450381674,1.251684311838306,0.07030646407416943,0.026936026936026983,-0.026936026936026983,-2397415.0,3868835.0
3,0.3483,0.0562,0.0385,0.07590000000000001,0.09666682,1.2278258e-07,6.1758183e-06,0.368,0.3462,0.2368,0.1316,0.032,0.1306,0.2912,0.338,-0.5145506875599616,-0.14912944738834225,-0.09219858156028367,0.7221260815822004,0.5831752282083408,0.7221260815822004,-0.642149929278642,2.666921898928025,0.3982869379014989,-0.1905657152623483,0.1905657152623483,-2397585.0,3869515.0
3,0.3886,0.0658,0.0502,0.0791,0.318806,1.9759893e-06,1.5804826e-05,0.4037,0.40190000000000003,0.2106,0.129,0.043500000000000004,0.11900000000000001,0.31010000000000004,0.3821,-0.45391784604763546,-0.09178743961352662,-0.07150480256136603,0.7103873239436619,0.6437557751083943,0.7103873239436619,-0.661748984391704,3.265546218487395,0.2878787878787879,-0.2970627503337784,0.2970627503337784,-2396865.0,3869315.0
7,0.0917,0.07010000000000001,0.0596,0.07640000000000001,0.090387285,1.8875479e-06,1.3407843e-05,0.08020000000000001,0.1419,0.0531,0.0425,0.0396,0.0776,0.0762,0.085,0.17992277992277997,-0.04300341296928327,-0.2016129032258064,0.13349814585908526,0.1493945367502112,0.13349814585908526,-0.09101725163593094,1.181701030927835,0.0507786052809749,-0.26657458563535913,0.26657458563535913,-2390855.0,3870695.0
5,0.2591,0.1413,0.0971,0.12810000000000002,0.10361961,2.387464e-07,6.880807e-06,0.2801,0.2162,0.22660000000000002,0.185,0.047400000000000005,0.1875,0.24280000000000002,0.2733,-0.27769946433605863,0.04899777282850775,-0.34394463667820063,0.2942057942057942,0.36735211982736743,0.2942057942057942,-0.3383264462809917,1.3818666666666666,0.14051094890510946,-0.06691373275684573,0.06691373275684573,-2390755.0,3870655.0
4,0.2268,0.0224,0.021400000000000002,0.0359,0.06404379,3.573954e-07,7.1150675e-06,0.2096,0.1958,0.056600000000000004,0.029,0.0275,0.0658,0.1635,0.2005,-0.22378378378378383,-0.23156089193825044,0.12474437627811856,0.8202247191011236,0.4535687515615891,0.8202247191011236,-0.7266844309097831,3.446808510638298,0.492063492063492,-0.6005645730416372,0.6005645730416372,-2390735.0,3870535.0
6,0.16160000000000002,0.0665,0.050300000000000004,0.06810000000000001,0.11596076,7.297814e-07,1.1239062e-05,0.1915,0.1514,0.12940000000000002,0.0852,0.0637,0.0995,0.15760000000000002,0.17900000000000002,-0.31037974683544306,-0.011887072808320982,0.11754385964912281,0.4169224024550636,0.2852072506021042,0.4169224024550636,-0.4070526774053113,1.6241206030150754,0.19879518072289157,-0.11065292096219932,0.11065292096219932,-2390675.0,3870635.0
6,0.3295,0.09090000000000001,0.0683,0.0956,0.1960143,6.2926114e-07,1.2119623e-05,0.329,0.25170000000000003,0.1746,0.10500000000000001,0.0613,0.1467,0.2687,0.30970000000000003,-0.2923760177646188,-0.02520107238605896,-0.05401234567901234,0.5675547098001903,0.537812350933842,0.5675547098001903,-0.5502234768289813,2.2460804362644855,0.2348484848484848,-0.3072803015274747,0.3072803015274747,-2390595.0,3870545.0
3,0.3413,0.0658,0.0553,0.08,0.18288314,1.0352879e-06,1.1636827e-05,0.33140000000000003,0.2545,0.18050000000000002,0.10990000000000001,0.0664,0.1534,0.2713,0.3118,-0.38579654510556627,-0.09739368998628262,0.09120788824979456,0.6767379022353229,0.5959435425890188,0.6767379022353229,-0.6202231189176358,2.22490221642764,0.3996350364963504,-0.30816404752778837,0.30816404752778837,-2390595.0,3870535.0
6,0.2036,0.0877,0.0723,0.09390000000000001,0.17357235,1.1736154e-06,1.16049605e-05,0.2684,0.2503,0.1645,0.1063,0.0558,0.1756,0.2247,0.2579,-0.27321981424148606,-0.03414096916299565,-0.1288056206088993,0.3978716100240302,0.35476400993642376,0.3978716100240302,-0.36873949579831933,1.1594533029612757,0.3338397265476643,-0.10622113556098886,0.10622113556098886,-2390555.0,3870545.0
4,0.23320000000000002,0.07740000000000001,0.053200000000000004,0.07930000000000001,0.094360255,3.789812e-07,8.0496075e-06,0.2416,0.1531,0.1097,0.0668,0.0468,0.1258,0.2043,0.2268,-0.16084656084656082,-0.01212507977026164,-0.06400000000000003,0.5016097875080489,0.389342368704759,0.5016097875080489,-0.49248000000000003,1.8537360890302068,0.2381889763779527,-0.36016331291921844,0.36016331291921844,-2390535.0,3870525.0
4,0.2646,0.0488,0.048,0.062200000000000005,0.10937849,7.210672e-07,1.0418311e-05,0.29410000000000003,0.2083,0.0949,0.0548,0.0475,0.08610000000000001,0.21280000000000002,0.2736,-0.20814767663908332,-0.12072072072072072,-0.005235602094240842,0.6885768985322271,0.5116919993318858,0.6885768985322271,-0.6193390452876377,3.0731707317073167,0.2765011119347665,-0.4720445062586927,0.4720445062586927,-2390275.0,3870135.0
6,0.26080000000000003,0.17550000000000002,0.1087,0.1534,0.19693793,5.6649446e-07,1.3297182e-05,0.24070000000000003,0.17450000000000002,0.1658,0.1076,0.057100000000000005,0.196,0.21910000000000002,0.2295,-0.03884711779448619,0.06719367588932808,-0.3112183353437877,0.1955076782030713,0.31797404157352116,0.1955076782030713,-0.2592950265572188,1.3306122448979594,0.055181695827725405,-0.22269104547585566,0.22269104547585566,-2390405.0,3870255.0
3,0.23340000000000002,0.0736,0.058300000000000005,0.07680000000000001,0.09826921,7.326394e-07,8.165307e-06,0.2664,0.2566,0.16690000000000002,0.11610000000000001,0.0585,0.1194,0.2121,0.2555,-0.3697168649979483,-0.021276595744680906,0.0017123287671232772,0.5205211726384364,0.4119571803676025,0.5205211726384364,-0.504835589941973,1.9547738693467338,0.2373056994818653,-0.16612540594554084,0.16612540594554084,-2390855.0,3870725.0
6,0.3012,0.13,0.08660000000000001,0.116,0.093913294,4.1395424e-07,5.4724846e-06,0.2939,0.25670000000000004,0.2316,0.1665,0.0548,0.16290000000000002,0.2288,0.26980000000000004,-0.33256616800920596,0.056910569105691054,-0.22489391796322492,0.3970315398886828,0.4351470280086612,0.3970315398886828,-0.44391179290508154,1.8489871086556169,0.1123250256060089,-0.13063063063063066,0.13063063063063066,-2390845.0,3870755.0
1,0.2793,0.1041,0.0727,0.09960000000000001,0.09034309,3.3833385e-07,6.6731036e-06,0.2943,0.196,0.21380000000000002,0.1557,0.0632,0.1519,0.2343,0.2619,-0.3643905552010211,0.02209131075110452,-0.06990434142752018,0.45696400625978095,0.43730909358554454,0.45696400625978095,-0.4742676167854314,1.8387096774193548,0.18671875000000004,-0.13283309673494215,0.13283309673494215,-2390855.0,3870765.0
1,0.2853,0.12000000000000001,0.0787,0.10400000000000001,0.090383545,3.3225416e-07,4.623544e-06,0.324,0.2553,0.22940000000000002,0.1617,0.0529,0.157,0.2629,0.2968,-0.376124775044991,0.07142857142857142,-0.19604863221884503,0.4078460399703923,0.4192431362849369,0.4078460399703923,-0.4657076804520935,1.8171974522292993,0.13357400722021656,-0.1086069555080629,0.1086069555080629,-2390855.0,3870755.0
7,0.2396,0.0922,0.061500000000000006,0.0825,0.083907686,4.3082235e-07,6.1368664e-06,0.264,0.2559,0.183,0.1285,0.0584,0.1292,0.21300000000000002,0.2389,-0.37853107344632764,0.05552375500858614,-0.025854879065888285,0.4442435201928873,0.38060906462393446,0.4442435201928873,-0.48773672772430926,1.8544891640866872,0.16711833785004518,-0.13393279697113114,0.13393279697113114,-2390835.0,3870735.0
8,0.17070000000000002,0.1057,0.0857,0.1041,0.09964354,6.4202845e-07,7.555474e-06,0.24130000000000001,0.1966,0.19390000000000002,0.1333,0.0639,0.1486,0.1862,0.21610000000000001,-0.30134228187919465,0.007626310772163986,-0.14572192513368984,0.23516642547033287,0.2762552166243601,0.23516642547033287,-0.24235807860262013,1.148721399730821,0.16869838773102636,0.06363137685134393,-0.06363137685134393,-2390835.0,3870775.0
3,0.30860000000000004,0.0636,0.0477,0.069,0.20570719,1.3721823e-06,1.5251519e-05,0.3383,0.3295,0.22760000000000002,0.1342,0.0465,0.12090000000000001,0.2635,0.3121,-0.5347269049224544,-0.040723981900452504,-0.012738853503184709,0.6582482536270823,0.5312769709932831,0.6582482536270823,-0.6345338983050848,2.5525227460711335,0.31056910569105695,-0.1510630361805297,0.1510630361805297,-2392545.0,3867055.0
2,0.4259,0.044700000000000004,0.0363,0.06620000000000001,0.14413294,2.0985007e-07,7.686892e-06,0.42310000000000003,0.38930000000000003,0.2074,0.108,0.0358,0.1134,0.3174,0.39130000000000004,-0.5160818713450291,-0.19386834986474305,-0.006934812760055485,0.8100297492562685,0.7174104160073145,0.8100297492562685,-0.730948994106889,3.755731922398589,0.4345351043643263,-0.34501815885046583,0.34501815885046583,-2392535.0,3866895.0
2,0.44420000000000004,0.0505,0.0395,0.0709,0.13490382,2.408266e-07,5.9472586e-06,0.433,0.40940000000000004,0.2228,0.1236,0.055400000000000005,0.1183,0.3255,0.39740000000000003,-0.5171944160708205,-0.16803953871499178,0.16754478398314018,0.7958358601172428,0.7305558427237326,0.7958358601172428,-0.7247136478353718,3.754860524091294,0.4016587677725118,-0.33193403298350826,0.33193403298350826,-2392605.0,3866885.0
1,0.3724,0.0625,0.0497,0.0751,0.1049978,2.77555e-07,6.7098317e-06,0.3614,0.38930000000000003,0.1978,0.11270000000000001,0.0395,0.111,0.2651,0.33140000000000003,-0.44961524367900324,-0.09156976744186046,-0.11434977578475337,0.7125776040469073,0.6317971847379333,0.7125776040469073,-0.6643575418994413,3.354954954954955,0.27953890489913547,-0.3062083479480884,0.3062083479480884,-2392565.0,3866875.0
1,0.3724,0.0625,0.0497,0.0751,0.1049978,2.77555e-07,6.7098317e-06,0.3614,0.38930000000000003,0.1978,0.11270000000000001,0.0395,0.111,0.2651,0.33140000000000003,-0.44961524367900324,-0.09156976744186046,-0.11434977578475337,0.7125776040469073,0.6317971847379333,0.7125776040469073,-0.6643575418994413,3.354954954954955,0.27953890489913547,-0.3062083479480884,0.3062083479480884,-2392565.0,3866875.0
12,0.3849,0.0587,0.0509,0.07730000000000001,0.22589901,6.134599e-07,1.1747232e-05,0.4047,0.3698,0.22560000000000002,0.1296,0.055200000000000006,0.12380000000000001,0.3065,0.36920000000000003,-0.4896005282271376,-0.13676470588235298,0.040527803958529736,0.7353471596032463,0.6666543697199986,0.7353471596032463,-0.6655127650367805,3.1090468497576738,0.35671232876712333,-0.26093366093366094,0.26093366093366094,-2392535.0,3865755.0
3,0.39,0.0911,0.059800000000000006,0.0978,0.11295099,3.809452e-07,5.5805217e-06,0.4043,0.3527,0.31020000000000003,0.2099,0.0728,0.1714,0.3247,0.3749,-0.5205882352941177,-0.03546850185283217,0.0980392156862745,0.621284556225317,0.5939788992675225,0.621284556225317,-0.5990159901599016,2.2753792298716453,0.3059047619047619,-0.11396743787489286,0.11396743787489286,-2392385.0,3865305.0
5,0.2843,0.10980000000000001,0.0694,0.0985,0.10276099,2.5122762e-07,6.645525e-06,0.29660000000000003,0.3655,0.2665,0.20950000000000002,0.0579,0.1698,0.25370000000000004,0.2837,-0.4602739726027398,0.05424867978876622,-0.09033778476040852,0.44278102004567366,0.42243076057922113,0.44278102004567366,-0.4853709508881922,1.6743227326266195,0.21459227467811157,-0.03231663035584601,0.03231663035584601,-2392425.0,3865195.0
3,0.38330000000000003,0.1265,0.0874,0.12510000000000002,0.1565153,6.2077936e-07,7.76106e-06,0.4093,0.3927,0.2823,0.1772,0.056100000000000004,0.16440000000000002,0.3239,0.3734,-0.38586156111929304,0.005564387917329032,-0.2181184668989547,0.5037269517457826,0.5594229217110572,0.5037269517457826,-0.50786782061369,2.3315085158150852,0.1302853214162943,-0.15174278846153852,0.15174278846153852,-2392455.0,3864025.0
1,0.3614,0.0369,0.0367,0.058,0.11986934,2.9446483e-07,7.888794e-06,0.38870000000000005,0.3668,0.17120000000000002,0.08990000000000001,0.047,0.10200000000000001,0.2828,0.3477,-0.4938917975567191,-0.22233930453108533,0.12305854241338109,0.8147125282450415,0.6627662422087109,0.8147125282450415,-0.7234144015259896,3.5431372549019606,0.468682505399568,-0.3571160345475028,0.3571160345475028,-2392395.0,3864185.0
3,0.4072,0.0668,0.054200000000000005,0.09480000000000001,0.09262958,4.5493243e-07,5.166096e-06,0.4425,0.392,0.2897,0.1593,0.054400000000000004,0.1451,0.3422,0.4006,-0.5068920676202862,-0.1732673267326733,0.0018416206261510017,0.7181434599156119,0.6787013913663932,0.7181434599156119,-0.6223107569721116,2.806340454858718,0.369513921661161,-0.16860381690342943,0.16860381690342943,-2392375.0,3863885.0
3,0.3796,0.0776,0.0591,0.0949,0.16031003,8.140206e-07,9.469395e-06,0.4017,0.373,0.2807,0.1752,0.0767,0.1443,0.315,0.3715,-0.4946751863684772,-0.10028985507246375,0.12960235640648016,0.6605424321959755,0.6215628232105281,0.6605424321959755,-0.6000000000000001,2.6306306306306304,0.30058584948174855,-0.14978040284719066,0.14978040284719066,-2392385.0,3863565.0
3,0.4239,0.0541,0.041,0.08710000000000001,0.08895232,1.15808845e-07,4.2367265e-06,0.45570000000000005,0.4494,0.2893,0.1519,0.0359,0.1453,0.3573,0.4167,-0.5371944739638682,-0.23371104815864024,-0.06631989596879065,0.7736401673640168,0.6978834142956281,0.7736401673640168,-0.6590998043052837,2.9174122505161733,0.4573721163490471,-0.1887268648345485,0.1887268648345485,-2392595.0,3862555.0
12,0.37570000000000003,0.0742,0.0546,0.09000000000000001,0.09137491,3.9281545e-07,5.200318e-06,0.38420000000000004,0.37160000000000004,0.23720000000000002,0.1464,0.0488,0.1255,0.2924,0.3496,-0.44987775061124685,-0.09622411693057252,-0.056092843326885876,0.6701489219826628,0.6129020830381182,0.6701489219826628,-0.6134850762293321,2.9936254980079684,0.256885327991988,-0.22597487355196608,0.22597487355196608,-2392135.0,3862035.0
5,0.3378,0.1907,0.1368,0.17750000000000002,0.105298825,2.2533536e-07,5.151864e-06,0.39130000000000004,0.36360000000000003,0.31880000000000003,0.2505,0.096,0.2411,0.33190000000000003,0.3685,-0.2847068305460407,0.03585008147745787,-0.1752577319587629,0.27833491012298955,0.4490384615384615,0.27833491012298955,-0.3110809237337473,1.4010783907092492,0.11672070402964335,-0.028936947913493695,0.028936947913493695,-2392215.0,3862425.0
5,0.30110000000000003,0.17220000000000002,0.1068,0.1439,0.09089168,1.3701916e-07,5.61819e-06,0.33,0.3501,0.30410000000000004,0.2235,0.0644,0.2121,0.277,0.30660000000000004,-0.3575892857142857,0.08952863018032273,-0.2476635514018692,0.2723431227551236,0.37862779625644033,0.2723431227551236,-0.35325842696629217,1.4196133899104197,0.10382513661202182,0.004957038995373434,-0.004957038995373434,-2392025.0,3861885.0
